Ano,Localidade,Zona,Rede,Ed_Infantil_Total,Creche_Total,Pre_Escola_Total,Fundamental_Total,Fundamental_AI,Fundamental_AF,Fundamental_1ano,Fundamental_2ano,Fundamental_3ano,Fundamental_4ano,Fundamental_5ano,Fundamental_6ano,Fundamental_7ano,Fundamental_8ano,Fundamental_9ano,Medio_Total,Medio_1ano,Medio_2ano,Medio_3ano,Medio_4ano,Medio_Nao_Seriado
2024.0,Ceará,Total,Total,5.0,6.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,4.0,7.0
2024.0,Ceará,Urbana,Total,5.0,6.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,4.0,7.0
2024.0,Ceará,Rural,Total,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0
2024.0,Ceará,Total,Federal,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,9.0,6.0,9.0
2024.0,Ceará,Urbana,Federal,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,10.0,10.0,9.0,6.0,9.0
2024.0,Ceará,Rural,Federal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,6.0,5.0
2024.0,Ceará,Total,Estadual,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,7.0,8.0,7.0,7.0,4.0,5.0
2024.0,Ceará,Urbana,Estadual,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,8.0,7.0,7.0,4.0,5.0
2024.0,Ceará,Rural,Estadual,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,7.0,6.0,5.0
2024.0,Ceará,Total,Municipal,5.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Ceará,Urbana,Municipal,5.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Ceará,Rural,Municipal,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Ceará,Total,Privada,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0,3.0
2024.0,Ceará,Urbana,Privada,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0,3.0
2024.0,Ceará,Rural,Privada,5.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,11.0,20.0,20.0,20.0,20.0,6.0,5.0
2024.0,Ceará,Total,Pública,5.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,4.0,9.0
2024.0,Ceará,Urbana,Pública,5.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,4.0,9.0
2024.0,Ceará,Rural,Pública,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0
2024.0,Rio Grande do Norte,Total,Total,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0
2024.0,Rio Grande do Norte,Urbana,Total,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0
2024.0,Rio Grande do Norte,Rural,Total,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0
2024.0,Rio Grande do Norte,Total,Federal,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2024.0,Rio Grande do Norte,Urbana,Federal,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2024.0,Rio Grande do Norte,Rural,Federal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,7.0,5.0,5.0
2024.0,Rio Grande do Norte,Total,Estadual,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0
2024.0,Rio Grande do Norte,Urbana,Estadual,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0
2024.0,Rio Grande do Norte,Rural,Estadual,6.0,7.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
2024.0,Rio Grande do Norte,Total,Municipal,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Rio Grande do Norte,Urbana,Municipal,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Rio Grande do Norte,Rural,Municipal,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Rio Grande do Norte,Total,Privada,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0
2024.0,Rio Grande do Norte,Urbana,Privada,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0
2024.0,Rio Grande do Norte,Rural,Privada,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0
2024.0,Rio Grande do Norte,Total,Pública,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0
2024.0,Rio Grande do Norte,Urbana,Pública,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0
2024.0,Rio Grande do Norte,Rural,Pública,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0
2024.0,Paraíba,Total,Total,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,4.0
2024.0,Paraíba,Urbana,Total,6.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,4.0
2024.0,Paraíba,Rural,Total,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Paraíba,Total,Federal,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,8.0,5.0
2024.0,Paraíba,Urbana,Federal,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,8.0,5.0
2024.0,Paraíba,Rural,Federal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,8.0,6.0,5.0
2024.0,Paraíba,Total,Estadual,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0
2024.0,Paraíba,Urbana,Estadual,4.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0
2024.0,Paraíba,Rural,Estadual,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Paraíba,Total,Municipal,7.0,8.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0
2024.0,Paraíba,Urbana,Municipal,7.0,8.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0
2024.0,Paraíba,Rural,Municipal,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
2024.0,Paraíba,Total,Privada,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,3.0
2024.0,Paraíba,Urbana,Privada,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,3.0
2024.0,Paraíba,Rural,Privada,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Paraíba,Total,Pública,7.0,8.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,8.0,7.0,8.0,5.0
2024.0,Paraíba,Urbana,Pública,7.0,8.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,5.0
2024.0,Paraíba,Rural,Pública,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Pernambuco,Total,Total,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,7.0,5.0,4.0
2024.0,Pernambuco,Urbana,Total,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,7.0,5.0,4.0
2024.0,Pernambuco,Rural,Total,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,8.0
2024.0,Pernambuco,Total,Federal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0
2024.0,Pernambuco,Urbana,Federal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Pernambuco,Rural,Federal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,7.0,5.0,10.0
2024.0,Pernambuco,Total,Estadual,5.0,6.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0
2024.0,Pernambuco,Urbana,Estadual,7.0,8.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,8.0,8.0,8.0,8.0,3.0,4.0
2024.0,Pernambuco,Rural,Estadual,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0
2024.0,Pernambuco,Total,Municipal,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0
2024.0,Pernambuco,Urbana,Municipal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Pernambuco,Rural,Municipal,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0
2024.0,Pernambuco,Total,Privada,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0
2024.0,Pernambuco,Urbana,Privada,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0
2024.0,Pernambuco,Rural,Privada,8.0,9.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0
2024.0,Pernambuco,Total,Pública,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,4.0
2024.0,Pernambuco,Urbana,Pública,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,4.0
2024.0,Pernambuco,Rural,Pública,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,8.0
2024.0,Alagoas,Total,Total,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,7.0,7.0,4.0,5.0
2024.0,Alagoas,Urbana,Total,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,7.0,7.0,4.0,5.0
2024.0,Alagoas,Rural,Total,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,7.0,7.0,7.0,7.0,4.0,5.0
2024.0,Alagoas,Total,Federal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0
2024.0,Alagoas,Urbana,Federal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0
2024.0,Alagoas,Total,Estadual,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,4.0,5.0
2024.0,Alagoas,Urbana,Estadual,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,4.0,5.0
2024.0,Alagoas,Rural,Estadual,6.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,4.0,5.0
2024.0,Alagoas,Total,Municipal,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Alagoas,Urbana,Municipal,6.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Alagoas,Rural,Municipal,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Alagoas,Total,Privada,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Alagoas,Urbana,Privada,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
2024.0,Alagoas,Rural,Privada,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0
2024.0,Alagoas,Total,Pública,6.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,4.0,5.0
2024.0,Alagoas,Urbana,Pública,6.0,8.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,4.0,5.0
